Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      1.90     0.00    91298     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_nodes(std::__detail::_Hash_node<std::pair<int const, int>, false>*)
  0.00      1.90     0.00    91298     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long)
  0.00      1.90     0.00    91298     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear()
  0.00      1.90     0.00    91298     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable(unsigned long, std::hash<int> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<int> const&, std::__detail::_Select1st const&, std::allocator<std::pair<int const, int> > const&)
  0.00      1.90     0.00    91298     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable(unsigned long, std::hash<int> const&, std::equal_to<int> const&, std::allocator<std::pair<int const, int> > const&)
  0.00      1.90     0.00    91298     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::~_Hashtable()
  0.00      1.90     0.00    91298     0.00     0.00  std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_deallocate_nodes(std::__detail::_Hash_node<int, false>*)
  0.00      1.90     0.00    91298     0.00     0.00  std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::clear()
  0.00      1.90     0.00    91298     0.00     0.00  std::_Head_base<0ul, int const&, false>::_M_head(std::_Head_base<0ul, int const&, false>&)
  0.00      1.90     0.00    91298     0.00     0.00  std::_Head_base<0ul, int const&, false>::_Head_base(int const&)
  0.00      1.90     0.00    91298     0.00     0.00  std::_Tuple_impl<0ul, int const&>::_M_head(std::_Tuple_impl<0ul, int const&>&)
  0.00      1.90     0.00    91298     0.00     0.00  InverseFlowPair* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<InverseFlowPair>(InverseFlowPair const*, InverseFlowPair const*, InverseFlowPair*)
  0.00      1.90     0.00    91298     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*>(std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*)
  0.00      1.90     0.00    91298     0.00     0.00  std::_Vector_base<InverseFlowPair, std::allocator<InverseFlowPair> >::_Vector_impl::_Vector_impl(std::allocator<InverseFlowPair> const&)
  0.00      1.90     0.00    91298     0.00     0.00  std::_Vector_base<InverseFlowPair, std::allocator<InverseFlowPair> >::_M_create_storage(unsigned long)
  0.00      1.90     0.00    91298     0.00     0.00  std::_Vector_base<InverseFlowPair, std::allocator<InverseFlowPair> >::_Vector_base(unsigned long, std::allocator<InverseFlowPair> const&)
  0.00      1.90     0.00    91298     0.00     0.00  std::_Vector_base<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >, std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > > >::_M_deallocate(std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, unsigned long)
  0.00      1.90     0.00    91298     0.00     0.00  std::unordered_map<int, int, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, int> > >::unordered_map(unsigned long, std::hash<int> const&, std::equal_to<int> const&, std::allocator<std::pair<int const, int> > const&)
  0.00      1.90     0.00    91298     0.00     0.00  std::unordered_map<int, int, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, int> > >::~unordered_map()
  0.00      1.90     0.00    91298     0.00     0.00  std::allocator_traits<std::allocator<InverseFlowPair> >::select_on_container_copy_construction(std::allocator<InverseFlowPair> const&)
  0.00      1.90     0.00    91298     0.00     0.00  std::enable_if<!std::allocator_traits<std::allocator<InverseFlowPair> >::__select_helper<std::allocator<InverseFlowPair> const>::value, std::allocator<InverseFlowPair> const>::type std::allocator_traits<std::allocator<InverseFlowPair> >::_S_select<std::allocator<InverseFlowPair> const>(std::allocator<InverseFlowPair> const&)
  0.00      1.90     0.00    91298     0.00     0.00  std::enable_if<std::allocator_traits<std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > > >::__maxsize_helper<std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > > const>::value, unsigned long>::type std::allocator_traits<std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > > >::_S_max_size<std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > > const>(std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > > const&)
  0.00      1.90     0.00    91298     0.00     0.00  std::allocator_traits<std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > > >::max_size(std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > > const&)
  0.00      1.90     0.00    91298     0.00     0.00  InverseFlowPair* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >, InverseFlowPair*>(__gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >, __gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >, InverseFlowPair*)
  0.00      1.90     0.00    91298     0.00     0.00  std::__detail::_Insert_base<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Insert_base()
  0.00      1.90     0.00    91298     0.00     0.00  std::__detail::_Before_begin<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_Before_begin<std::allocator<std::pair<int const, int> > const&>(std::allocator<std::pair<int const, int> > const&)
  0.00      1.90     0.00    91298     0.00     0.00  std::__detail::_Before_begin<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::~_Before_begin()
  0.00      1.90     0.00    91298     0.00     0.00  std::__detail::_Hash_code_base<int, std::pair<int const, int>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_Hash_code_base(std::__detail::_Select1st const&, std::hash<int> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&)
  0.00      1.90     0.00    91298     0.00     0.00  std::__detail::_Hashtable_base<int, std::pair<int const, int>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable_base(std::__detail::_Select1st const&, std::hash<int> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<int> const&)
  0.00      1.90     0.00    91298     0.00     0.00  std::__detail::_Hashtable_ebo_helper<0, std::__detail::_Select1st, true>::_Hashtable_ebo_helper(std::__detail::_Select1st const&)
  0.00      1.90     0.00    91298     0.00     0.00  std::__detail::_Insert<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, false, true>::_Insert()
  0.00      1.90     0.00    91298     0.00     0.00  std::__detail::_Equality<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::_Equality()
  0.00      1.90     0.00    91298     0.00     0.00  void std::_Construct<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > const&>(std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > const&)
  0.00      1.90     0.00    91298     0.00     0.00  InverseFlowPair* std::__copy_move_a<false, InverseFlowPair const*, InverseFlowPair*>(InverseFlowPair const*, InverseFlowPair const*, InverseFlowPair*)
  0.00      1.90     0.00    91298     0.00     0.00  InverseFlowPair* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >, InverseFlowPair*>(__gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >, __gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >, InverseFlowPair*)
  0.00      1.90     0.00    91298     0.00     0.00  std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >* std::uninitialized_copy<std::move_iterator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*>, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*>(std::move_iterator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*>, std::move_iterator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*>, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*)
  0.00      1.90     0.00    91298     0.00     0.00  InverseFlowPair* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >, InverseFlowPair*, InverseFlowPair>(__gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >, __gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >, InverseFlowPair*, std::allocator<InverseFlowPair>&)
  0.00      1.90     0.00    91298     0.00     0.00  std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >* std::__uninitialized_copy_a<std::move_iterator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*>, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >(std::move_iterator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*>, std::move_iterator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*>, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >&)
  0.00      1.90     0.00    91298     0.00     0.00  std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >* std::__uninitialized_move_if_noexcept_a<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > > >(std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >&)
  0.00      1.90     0.00    91298     0.00     0.00  InverseFlowPair* std::copy<__gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >, InverseFlowPair*>(__gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >, __gnu_cxx::__normal_iterator<InverseFlowPair const*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >, InverseFlowPair*)
  0.00      1.90     0.00    91298     0.00     0.00  std::__detail::_Node_iterator<int, true, false>&& std::forward<std::__detail::_Node_iterator<int, true, false> >(std::remove_reference<std::__detail::_Node_iterator<int, true, false> >::type&)
  0.00      1.90     0.00    91298     0.00     0.00  std::allocator<std::pair<int const, int> > const& std::forward<std::allocator<std::pair<int const, int> > const&>(std::remove_reference<std::allocator<std::pair<int const, int> > const&>::type&)
  0.00      1.90     0.00    91298     0.00     0.00  std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > const& std::forward<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > const&>(std::remove_reference<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > const&>::type&)
  0.00      1.90     0.00    91298     0.00     0.00  bool&& std::forward<bool>(std::remove_reference<bool>::type&)
  0.00      1.90     0.00    91298     0.00     0.00  void std::_Destroy<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*>(std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*)
  0.00      1.90     0.00    91298     0.00     0.00  void std::_Destroy<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >(std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*, std::allocator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >&)
  0.00      1.90     0.00    91298     0.00     0.00  void std::_Destroy<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> > >(std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*)
  0.00      1.90     0.00    91298     0.00     0.00  bool std::operator==<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*>(std::move_iterator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*> const&, std::move_iterator<std::vector<InverseFlowPair, std::allocator<InverseFlowPair> >*> const&)
